transform,method,THType,bestTH,Time,PSNR,SSIM
ACLSDB,VisuShrink,Hard,Average,0.153367052,18.097061588038642,0.5351048039231072
ACLSDB,VisuShrink,Hard,Median,0.158024306,17.943897169080135,0.4805162384732735
ACLSDB,RelErrorShrink,Hard,Individual,0.156441826,13.257876174260705,0.13274784233465672
ACLSDB,RelErrorShrink,Hard,Average,0.15912141000000002,13.173669742386608,0.1290602498587728
ACLSDB,RelErrorShrink,Hard,Median,0.15794734799999996,13.137457522383148,0.12805402678070965
SDWT,VisuShrink,Hard,Individual,0.018398588000000004,19.939515861436213,0.7947380020046796
SDWT,VisuShrink,Hard,Average,0.018103444,20.036342384764758,0.8013803307725814
SDWT,VisuShrink,Hard,Median,0.018757496,20.032750486609046,0.8011392652117899
SDWT,RelErrorShrink,Hard,Individual,0.019106316,18.292363329140937,0.7959801331761944
SDWT,RelErrorShrink,Hard,Average,0.020835085999999996,16.151503319518778,0.7626157818670412
SDWT,RelErrorShrink,Hard,Median,0.021070943999999998,16.53201588159861,0.7687364853022046
SWPT-L4,VisuShrink,Hard,Individual,0.141525536,18.10316388711639,0.6703527962735817
SWPT-L4,VisuShrink,Hard,Average,0.14375378799999994,18.34735826794406,0.6975492775774113
SWPT-L4,VisuShrink,Hard,Median,0.14491509000000002,18.371702559784655,0.6962195908309671
SWPT-L4,RelErrorShrink,Hard,Individual,0.15190478600000007,13.143314042779554,0.16641804159570653
SWPT-L4,RelErrorShrink,Hard,Average,0.15573631400000004,13.025086755464429,0.15971235436717454
SWPT-L4,RelErrorShrink,Hard,Median,0.16322319799999999,13.02842753548143,0.15984730204265338
SWPT-L8,VisuShrink,Hard,Individual,1.055957948,18.290613844334267,0.6196047555854182
SWPT-L8,VisuShrink,Hard,Average,1.078791116,19.355196565927677,0.7835739104722448
SWPT-L8,VisuShrink,Hard,Median,1.0508604659999998,19.420547388048533,0.7317144953642224
SWPT-L8,RelErrorShrink,Hard,Individual,1.047682846,13.958797126726903,0.1509027357194433
SWPT-L8,RelErrorShrink,Hard,Average,1.0465712660000002,13.84442405639275,0.14589150765822625
SWPT-L8,RelErrorShrink,Hard,Median,1.035343734,13.824484210169834,0.1452846184881364
SWPT-BT,VisuShrink,Hard,Individual,0.4748106860000001,18.302046426532126,0.5723142653242456
SWPT-BT,VisuShrink,Hard,Average,0.47015174800000004,19.386934912068188,0.6738183884849406
SWPT-BT,VisuShrink,Hard,Median,0.502044382,19.160430260295115,0.60626121838092
SWPT-BT,RelErrorShrink,Hard,Individual,0.47454154600000015,13.726242178763869,0.18142209542687088
SWPT-BT,RelErrorShrink,Hard,Average,0.47858431,13.805344437877098,0.1653500418593513
SWPT-BT,RelErrorShrink,Hard,Median,0.472889686,13.361756407910798,0.14974869600282145
SJBB,VisuShrink,Hard,Individual,0.5314627559999999,18.984668831570378,0.6903610413468155
SJBB,VisuShrink,Hard,Average,0.5227544159999997,19.512884659756004,0.7771010179329427
SJBB,VisuShrink,Hard,Median,0.543821834,19.55046317722759,0.759118864094611
SJBB,RelErrorShrink,Hard,Individual,0.5209486439999998,14.332212257999458,0.185764529905191
SJBB,RelErrorShrink,Hard,Average,0.51926622,14.271252230597122,0.17745047395141073
SJBB,RelErrorShrink,Hard,Median,0.526855064,14.108328387384756,0.17053996604128233
SLSDB,VisuShrink,Hard,Individual,0.518179696,19.018475987131104,0.6961356558556925
SLSDB,VisuShrink,Hard,Average,0.50847846,19.4693607964698,0.7738847379813366
SLSDB,VisuShrink,Hard,Median,0.52584217,19.506428157714293,0.7587315835743893
SLSDB,RelErrorShrink,Hard,Individual,0.5185425240000001,14.440822835922347,0.20107337711978338
SLSDB,RelErrorShrink,Hard,Average,0.5067205199999997,14.428279572269249,0.19561261680784373
SLSDB,RelErrorShrink,Hard,Median,0.520910726,14.24379330657144,0.18839982045976453
